SDN,,mgL_1,mgL_2,mgL_3,mgL_4,mgL_5,mgL_6,mgL_7,mgL_8,mgL_9,mgL_10,mgL_11,mgL_12,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,QF_DO_1,QF_DO_2,QF_DO_3,QF_DO_4,QF_DO_5,QF_DO_6,QF_DO_7,QF_DO_8,QF_DO_9,QF_DO_10,QF_DO_11,QF_DO_12,,QF_TC_1,QF_TC_2,QF_TC_3,QF_TC_4,QF_TC_5,QF_TC_6,QF_TC_7,QF_TC_8,QF_TC_9,QF_TC_10,QF_TC_11,QF_TC_12,,QF_DO2_1,QF_DO2_2,QF_DO2_3,QF_DO2_4,QF_DO2_5,QF_DO2_6,QF_DO2_7,QF_DO2_8,QF_DO2_9,QF_DO2_10,QF_DO2_11,QF_DO2_12
738285.4583,5/9/21 10:59,11.16737317,6.454903497,8.471212449,6.321135147,6.379594267,,,7.040848085,7.094459376,8.841196667,8.157779869,7.777475058,15.4133333,13.01333333,15.52666667,12.81333333,18.7,,,12.41333333,18.71333333,10.3,15.3,10.4,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.4792,5/9/21 11:30,11.10873943,6.465515094,8.440521046,6.266944053,6.302835951,,,6.311991033,7.070344297,9.119847219,8.157779869,7.768758127,15.4133333,13.04,15.61333333,12.82666667,18.67333333,,,12.42666667,18.7,10.5,15.3,10.41333333,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.5,5/9/21 12:00,11.19991802,6.529476889,8.410721257,6.278145002,6.412787246,,,6.114620231,7.094653446,9.206315875,8.157779869,7.926580691,15.4266667,13.12666667,15.61333333,12.92666667,18.6,,,12.51333333,18.77333333,10.6,15.3,10.58666667,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.5208,5/9/21 12:29,11.10667606,6.262674662,8.441915424,5.95296021,6.168433035,,,5.761830264,6.933185287,8.764658919,8.157779869,7.709023516,15.4133333,12.98666667,15.58666667,12.7,18.34666667,,,12.3,18.36,10.61333333,15.3,10.61333333,1,4,1,1,4,,,1,1,4,1,4,,1,1,1,1,4,,,1,4,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.5417,5/9/21 13:00,11.07697039,5.925296571,8.399822964,5.966263584,5.599455877,,,4.351367312,6.488904761,8.345752867,8.157779869,7.060543279,15.4866667,12.88666667,15.57333333,12.6,17.5,,,11.87333333,17.6,10.58666667,15.3,10.5,1,1,1,1,4,,,1,1,1,1,4,,1,1,1,1,4,,,1,4,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.5625,5/9/21 13:30,11.0257776,5.892648772,8.421060551,5.852458286,5.551533198,,,4.425079738,6.441827256,8.237348829,8.157779869,6.943383057,15.325,12.825,15.475,12.55,17.425,,,11.825,17.575,10.5,15.3,10.5,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.5833,5/9/21 13:59,10.98689157,5.641720284,8.450682042,5.264854018,5.721752602,,,5.03147014,6.552712316,8.417133127,8.157779869,7.284695994,15.34,12.72,15.44,12.4,17.68,,,12,17.66,10.6,15.3,10.6,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.6042,5/9/21 14:30,10.97727589,5.535720332,8.411944555,5.376028183,5.825946298,,,4.941629493,6.515570206,8.314369438,8.157779869,7.203657193,15.26,12.64,15.46,12.38,17.84,,,11.98,17.64,10.46,15.3,10.56,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.625,5/9/21 15:00,11.34027936,5.498153581,8.389324418,5.422892474,5.531569121,,,5.325138384,6.49721891,8.26007152,8.157779869,7.219734803,15.32,12.7,15.42,12.5,17.54,,,12.1,17.5,10.4,15.3,10.56,4,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.6458,5/9/21 15:29,11.6164572,6.16044022,8.430682775,5.894237857,5.693410205,,,5.743383117,6.710542445,8.538722848,8.157779869,7.539022329,15.3,12.82,15.26,12.64,17.9,,,12.24,17.8,10.44,15.3,10.6,1,4,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.6667,5/9/21 16:00,11.65283387,6.374465666,8.537327816,5.935376805,5.663690165,,,6.030349175,6.687567105,8.486841104,8.157779869,7.528012963,15.3,13,15.36,12.8,17.98,,,12.44,17.84,10.44,15.3,10.7,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.6875,5/9/21 16:30,11.68298006,6.469698329,8.598522496,5.971440037,5.591805241,,,6.402490443,6.71626717,8.322620391,8.157779869,7.453560836,15.3,13.02,15.2,12.72,17.78,,,12.26,17.86,10.38,15.3,10.6,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.7083,5/9/21 16:59,11.59982788,6.624920648,8.584397613,6.004885104,5.541733597,,,6.659908006,6.702176013,8.281760677,8.157779869,7.492432215,15.28,13.06,15.24,12.66,17.6,,,12.26,17.8,10.44,15.3,10.64,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.7292,5/9/21 17:30,11.07378918,6.176920469,8.550784309,5.989143502,5.707249395,,,6.806924464,6.717230822,8.390938792,8.157779869,7.387695565,15.12,12.84,15.18,12.64,17.8,,,12.2,17.84,10.3,15.3,10.56,4,4,1,1,1,,,1,1,1,1,1,,1,4,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.75,5/9/21 18:00,10.50333361,5.89924684,8.492569322,5.713513255,5.814765547,,,6.296335439,6.657954709,8.087710427,8.157779869,7.290116556,15.06,12.62,15.22,12.36,17.94,,,12.02,17.8,10.1,15.3,10.44,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.7708,5/9/21 18:29,10.4417268,5.769703311,8.383965068,5.74622525,5.745204435,,,5.871542485,6.518287483,7.951395113,8.157779869,7.073268572,14.8,12.5,14.84,12.3,17.94,,,12,17.64,10.12,15.3,10.38,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.7917,5/9/21 19:00,10.50821806,5.884702326,7.816787694,5.71080829,5.684703908,,,5.766140215,6.327334313,7.944518316,8.157779869,6.855609689,14.76,12.36,14.72,12.1,17.78,,,11.76,17.7,10,15.3,10.04,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.8125,5/9/21 19:30,10.35111922,6.114262203,7.779701182,6.073157781,6.069764168,,,6.073568385,6.568150715,8.113337061,8.157779869,7.026454328,14.92,12.56,14.86,12.36,18.28,,,12,18.12,10.06,15.3,10.06,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.8333,5/9/21 19:59,10.34774822,6.147534415,7.785417634,6.096818284,5.88959264,,,5.898735104,6.560349028,8.276482325,8.157779869,7.093506833,14.8,12.54,14.8,12.3,18.26,,,12,18.1,10.06,15.3,10.06,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.8542,5/9/21 20:30,10.25231443,6.237762346,7.792378977,6.088024764,5.9504894,,,6.000152792,6.564072638,8.110643073,8.157779869,7.071485056,14.64,12.4,14.62,12.2,18.18,,,11.74,18.14,10.02,15.3,10.06,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.875,5/9/21 21:00,10.24536828,6.16724222,7.738604144,6.097125958,5.999281226,,,5.660241895,6.558378568,8.155225021,8.157779869,7.073331409,14.92,12.5,15.08,12.26,18.26,,,11.9,18.14,9.98,15.3,10.04,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.8958,5/9/21 21:29,10.19562182,6.18663354,7.715886228,5.971860464,6.044306745,,,5.727686142,6.602029075,8.183241675,8.157779869,7.039685822,14.96,12.44,15.06,12.3,18.04,,,11.74,18.06,10,15.3,10.1,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.9167,5/9/21 22:00,10.24321089,6.211342954,7.755794808,6.04819926,6.114445246,,,5.80115189,6.549162815,8.296084571,8.157779869,7.063282509,15.04,12.46,15.08,12.26,18.1,,,11.8,18,10.06,15.3,10,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.9375,5/9/21 22:30,10.3287226,6.292857718,7.794975986,5.983575505,6.07172871,,,5.610408043,6.64205347,8.261943521,8.157779869,7.184320427,15.04,12.54,15.14,12.36,18.12,,,11.9,17.94,10,15.3,10.02,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.9583,5/9/21 22:59,10.39364345,6.214333929,7.877176196,6.098263958,6.060537897,,,5.613290972,6.690575055,8.271698063,8.157779869,7.292205014,14.98,12.54,15.04,12.28,18.08,,,11.94,18.1,9.94,15.3,9.9,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738285.9792,5/9/21 23:30,10.38975524,6.366322429,7.957548094,6.029381954,6.108293054,,,6.194975219,6.746777545,8.307251338,8.157779869,7.300565896,15.02,12.5,14.98,12.3,18.26,,,11.96,18.2,9.9,15.3,10,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286,5/10/21 0:00,10.48742021,6.435862317,8.021160994,6.083272484,6.169042603,,,6.033363832,6.744018895,8.479468756,8.157779869,7.343865002,15,12.52,15,12.26,18.36,,,11.92,18.3,9.94,15.3,9.94,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.0208,5/10/21 0:29,10.54523539,6.490615903,8.094627198,6.172059349,6.140603603,,,6.227926307,6.718168136,8.412585632,8.157779869,7.314135058,14.98,12.62,15.02,12.32,18.58,,,11.98,18.26,9.9,15.3,9.94,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.0417,5/10/21 1:00,10.68305438,6.530646002,8.205897089,6.346722258,6.231481404,,,6.308436715,6.749147687,8.598161254,8.157779869,7.488350467,14.98,12.56,14.98,12.4,18.64,,,11.96,18.36,9.96,15.3,9.96,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.0625,5/10/21 1:30,10.73068413,6.626724137,8.263486696,6.403469771,6.296737988,,,6.264784766,6.824886342,8.549695807,8.157779869,7.582382213,15.1,12.5,15.26,12.26,18.38,,,11.9,18.28,9.9,15.3,9.96,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.0833,5/10/21 1:59,10.7706353,6.479205821,8.317558126,6.231013241,6.367745639,,,6.140223678,6.89869312,8.643003822,8.157779869,7.583790971,15.22,12.78,15.36,12.54,18.38,,,12.14,18.3,9.8,15.3,9.9,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.1042,5/10/21 2:30,10.85329427,6.631427961,8.363357242,6.308063097,6.34308701,,,6.343447588,6.975338299,8.887972625,8.157779869,7.703116061,15.32,12.66,15.32,12.62,18.42,,,12.22,18.4,9.78,15.3,9.8,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.125,5/10/21 3:00,10.98474908,6.676708034,8.439722162,6.44816108,6.375875275,,,6.410556562,7.013283716,8.796422918,8.157779869,7.667338791,15.06,12.48,14.96,12.28,18.76,,,11.88,18.58,9.9,15.3,9.96,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.1458,5/10/21 3:29,10.96534135,6.769111359,8.413530272,6.528794882,6.350683426,,,6.504904459,6.966748474,8.921240986,8.157779869,7.674664872,15.12,12.54,15.02,12.34,18.84,,,11.94,18.54,9.86,15.3,9.9,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.1667,5/10/21 4:00,10.9960631,6.722869376,8.427993711,6.430484386,6.400246186,,,6.428700044,7.10167931,8.825598269,8.157779869,7.798671342,15.22,12.66,15.28,12.52,18.74,,,12.16,18.68,9.84,15.3,9.9,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.1875,5/10/21 4:30,11.0191054,6.721166664,8.383875875,6.371051576,6.471708679,,,6.410230459,7.079606409,8.843429791,8.157779869,7.802660177,15.3,12.6,15.32,12.36,18.5,,,12.02,18.4,9.86,15.3,9.9,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.2083,5/10/21 4:59,10.95044746,6.701728015,8.363960866,6.443345163,6.536136542,,,6.283632488,7.097828381,8.749762582,8.157779869,7.771049614,15.36,12.7,15.4,12.5,18.74,,,12.1,18.5,9.86,15.3,9.8,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.2292,5/10/21 5:30,11.07042829,6.731670214,8.445938723,6.294364866,6.319712191,,,6.20205408,7.110431629,8.870993962,8.157779869,7.775955027,15.26,12.7,15.12,12.56,18.76,,,12.22,18.64,9.8,15.3,9.9,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.25,5/10/21 6:00,11.00343656,6.719739085,8.443401476,6.278336209,6.362030317,,,6.156916325,7.081260524,8.774719366,8.157779869,7.699264996,15.02,12.66,14.98,12.42,18.8,,,12.02,18.72,9.9,15.3,9.9,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.2708,5/10/21 6:29,11.02671923,6.705054126,8.37394861,6.378914735,6.420269956,,,6.319611519,7.041828305,8.607599597,8.157779869,7.672513182,15.3,12.64,15.5,12.44,18.68,,,12.02,18.56,9.9,15.3,9.9,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.2917,5/10/21 7:00,10.93324416,6.565508356,8.402400132,6.117678656,6.280557576,,,5.845268138,6.977561343,8.753913577,8.157779869,7.597191685,15.26,12.7,15.36,12.5,18.22,,,12.06,18.26,9.94,15.3,10,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,4,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.3125,5/10/21 7:30,10.98045186,6.102690519,8.45629742,5.887733886,6.199976702,,,5.737630932,6.923221891,8.196176145,8.157779869,7.267614293,15.14,12.5,15.12,12.24,18.2,,,11.86,18.22,9.96,15.3,10.06,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.3333,5/10/21 7:59,10.95930067,6.076467562,8.459831234,5.72729902,6.149605399,,,5.662409363,6.838994861,8.468806402,8.157779869,7.351628886,15.08,12.52,15.02,12.28,18.26,,,11.98,18.18,10,15.3,10,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.3542,5/10/21 8:30,11.01088694,6.149851467,8.432607882,5.684354859,6.108165412,,,5.5674467,6.817341006,8.387165614,8.157779869,7.295226648,15.2,12.5,15.26,12.2,18.54,,,11.8,18.3,10.04,15.3,10.04,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.375,5/10/21 9:00,11.03465086,5.823486644,8.462922128,5.45933121,5.96007265,,,4.999526312,6.770961308,8.427753403,8.157779869,7.077381379,15.24,12.52,15.34,12.22,18.28,,,11.88,18.16,10.1,15.3,10.1,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.3958,5/10/21 9:29,11.04897776,5.776969862,8.439720859,5.303278109,5.958865182,,,5.022220337,6.695307176,8.574481585,8.157779869,7.079623665,15.26,12.4,15.48,12.26,18.02,,,11.8,17.94,10.14,15.3,10.14,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.4167,5/10/21 10:00,11.07569904,5.897677685,8.407660302,5.422970454,5.938273932,,,4.988572378,6.796448103,8.469663168,8.157779869,7.124614231,15.34,12.4,15.48,12.26,17.96,,,11.8,17.96,10.1,15.3,10.2,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.4375,5/10/21 10:30,11.10376128,5.836862804,8.484278811,5.483693014,5.88575979,,,5.232248086,6.749987545,8.629806682,8.157779869,7.264381738,15.34,12.6,15.4,12.36,17.88,,,11.9,17.96,10.2,15.3,10.3,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.4583,5/10/21 10:59,11.19486204,5.735400881,8.525782075,5.358719369,5.704419865,,,5.007238975,6.703640711,8.549800987,8.157779869,7.113180376,15.34,12.54,15.28,12.32,17.86,,,11.92,17.9,10.32,15.3,10.3,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.4792,5/10/21 11:30,11.1528751,5.691763315,8.518813557,5.399890165,5.742279884,,,5.025176619,6.716492409,8.533970812,8.157779869,7.133492363,15.32,12.6,15.44,12.5,18.04,,,12.04,18,10.3,15.3,10.3,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.5,5/10/21 12:00,11.15599006,5.647691737,8.56791193,5.407820874,5.696016283,,,4.894163956,6.632383602,8.382929286,8.157779869,7.076697602,15.22,12.56,15.26,12.36,18.16,,,11.92,18.06,10.28,15.3,10.34,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.5208,5/10/21 12:29,11.15944089,5.773542954,8.516672042,5.422951625,5.664903514,,,4.988110674,6.612358316,8.44988624,8.157779869,7.09651958,15.22,12.6,15.44,12.32,18.2,,,11.92,18.04,10.28,15.3,10.3,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.5417,5/10/21 13:00,11.10654089,5.630408825,8.488875284,5.551702786,5.619989257,,,4.88831615,6.62446814,8.338112209,8.157779869,7.064633788,15.24,12.5,15.64,12.42,17.88,,,11.92,17.94,10.3,15.3,10.3,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.5625,5/10/21 13:30,10.97111181,5.710243926,8.416258871,5.36880379,5.810006528,,,4.947622394,6.642178203,8.278891873,8.157779869,7.003659098,15.4,12.7,15.64,12.38,17.84,,,12.1,17.94,10.5,15.3,10.46,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.5833,5/10/21 13:59,10.94320156,5.648706397,8.410446712,5.448807651,5.845344266,,,4.987583952,6.757269879,8.423574885,8.157779869,7.066399387,15.26,12.72,15.4,12.52,18.1,,,12.12,18.24,10.44,15.3,10.54,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.6042,5/10/21 14:30,10.93732479,5.742185441,8.373513693,5.500344728,5.721805882,,,5.262762914,6.516843684,8.389694612,8.157779869,7.119220536,15.12,12.76,15.22,12.32,18.22,,,12.02,18.1,10.6,15.3,10.6,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.625,5/10/21 15:00,11.29578246,5.799114825,8.239912357,5.5257019,5.687025305,,,5.380087239,6.521564093,8.303517133,8.157779869,7.019971928,15.28,12.66,15.48,12.34,17.74,,,11.94,17.78,10.44,15.3,10.54,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,4,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.6458,5/10/21 15:29,11.50190662,5.684194678,8.252138736,5.468193001,5.457621114,,,5.469919797,6.596935124,8.289939992,8.157779869,7.035077877,15.3,12.68,15.44,12.44,17.34,,,12.04,17.66,10.5,15.3,10.56,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.6667,5/10/21 16:00,11.55447601,5.962748747,8.355474725,5.538872968,5.429998271,,,5.611419749,6.611883567,8.09648296,8.157779869,7.034230594,15.22,12.7,15.26,12.48,17.42,,,11.98,17.66,10.46,15.3,10.6,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.6875,5/10/21 16:30,11.47040031,5.797917377,8.398277126,5.436230408,5.275216117,,,5.729857934,6.592116195,8.064613803,8.157779869,6.88978471,15.08,12.62,15.04,12.44,17.54,,,12.04,17.8,10.34,15.3,10.54,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.7083,5/10/21 16:59,11.57762191,6.119997774,8.372055695,5.627887023,5.380174337,,,6.163902602,6.66072388,8.149560995,8.157779869,7.009195387,15,12.6,15.04,12.2,17.54,,,11.8,17.8,10.2,15.3,10.44,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.7292,5/10/21 17:30,11.09317487,5.857226246,8.334407958,5.71326601,5.571017635,,,6.103097295,6.654976624,8.129431778,8.157779869,7.039088532,14.9,12.5,15.06,12.2,17.54,,,11.8,17.68,10.2,15.3,10.4,4,1,1,1,4,,,1,1,1,1,1,,1,1,1,1,4,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.75,5/10/21 18:00,10.72359632,6.21873887,8.398909838,6.096582309,6.025454226,,,6.597543996,6.820803565,8.308535952,8.157779869,7.335578143,15,12.62,15.36,12.48,18.16,,,12.12,17.78,10.2,15.3,10.4,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.7708,5/10/21 18:29,10.61811917,6.327963802,8.296857691,5.876191199,5.946135181,,,6.11247329,6.789522179,8.295895713,8.157779869,7.252523604,14.9,12.56,15.2,12.4,17.88,,,12,17.74,10.14,15.3,10.38,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.7917,5/10/21 19:00,10.62363969,6.398408645,7.834681703,5.90782467,6.029938058,,,5.724029099,6.699543591,8.027476002,8.157779869,7.023320817,14.94,12.66,15,12.36,17.98,,,11.96,18,10.1,15.3,10.2,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.8125,5/10/21 19:30,10.3226889,6.138948399,7.781640513,5.873607489,6.060376334,,,5.513080896,6.607445723,7.983331771,8.157779869,6.918946809,14.92,12.54,15.06,12.24,17.94,,,11.84,17.94,10.06,15.3,10.1,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.8333,5/10/21 19:59,10.21366658,6.163733621,7.685505661,5.988445638,5.892768843,,,5.507023697,6.57310656,8.039406218,8.157779869,6.79587613,14.86,12.46,14.86,12.26,17.92,,,11.82,17.86,10.1,15.3,10.1,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.8542,5/10/21 20:30,10.16857781,6.090199104,7.655515697,5.967414459,6.006933953,,,5.471262847,6.585494121,8.123166277,8.157779869,6.778063179,14.96,12.56,15.02,12.46,18.06,,,12.06,17.92,9.94,15.3,10.04,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.875,5/10/21 21:00,10.10997626,6.117082814,7.647821436,5.903514778,5.884408148,,,5.695854941,6.554150143,7.97948215,8.157779869,6.701704458,14.64,12.46,14.64,12.2,18,,,11.8,17.9,10.06,15.3,10,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.8958,5/10/21 21:29,10.03162216,6.10795628,7.574613722,5.887976297,5.790698058,,,5.593069273,6.467629358,7.854944745,8.157779869,6.654140076,14.58,12.42,14.64,12.12,18,,,11.76,17.9,10.1,15.3,10.1,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.9167,5/10/21 22:00,10.02357523,5.940256817,7.556346108,5.851627008,5.700320966,,,5.440513076,6.478695991,7.87699491,8.157779869,6.553857779,14.62,12.3,14.68,12.14,17.94,,,11.7,17.98,10.1,15.3,10.1,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
738286.9375,5/10/21 22:30,9.950189794,5.867093453,7.431134121,5.682653293,5.763356192,,,5.428989852,6.402340113,7.821423779,8.157779869,6.557856298,14.56,12.4,14.8,12.14,17.78,,,11.74,17.62,10.06,15.3,10.06,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,0,0,0,0,0,,,0,0,0,1,0
