POP,TIMESTEP,SITE,TRT,pSurv,Ind,Deaths,AveInitialWt,WtStdev,WtSterr
N,7,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,8,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,9,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,10,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,11,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,12,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,13,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,14,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,15,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,16,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,17,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,18,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,19,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,20,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,21,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,22,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,23,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,24,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,25,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,26,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,27,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,28,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,29,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,30,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,31,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,32,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,33,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,34,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,35,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,36,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,37,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,38,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,39,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,40,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,41,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,42,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,43,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,44,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,45,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,46,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,47,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,48,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,49,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,50,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,51,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,52,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,53,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,54,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,55,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,56,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,57,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,58,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,59,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,60,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,61,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,62,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,63,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,64,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,65,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,66,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,67,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,68,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,69,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,70,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,71,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,72,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,73,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,74,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,75,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,76,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,77,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,78,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,79,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,80,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,81,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,82,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,83,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,84,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,85,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,86,PA,SC,94.44444444,17,1,16.39561765,8.287777219,2.010081228
N,1,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,2,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,3,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,4,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,5,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,6,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,7,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,8,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,9,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,10,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,11,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,12,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,13,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,14,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,15,PA,SF,100,18,0,20.67959444,10.03312865,2.364831102
N,16,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,17,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,18,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,19,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,20,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,21,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,22,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,23,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,24,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,25,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,26,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,27,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,28,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,29,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,30,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,31,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,32,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,33,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,34,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,35,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,36,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,37,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,38,PA,SF,94.4444444,17,1,19.87075294,9.718184238,2.357005888
N,39,PA,SF,88.8888889,16,2,19.70568125,10.01225263,2.503063158
N,40,PA,SF,88.8888889,16,2,19.70568125,10.01225263,2.503063158
N,41,PA,SF,88.8888889,16,2,19.70568125,10.01225263,2.503063158
N,42,PA,SF,77.7777778,14,4,18.71597143,10.21845644,2.73099736
N,43,PA,SF,77.7777778,14,4,18.71597143,10.21845644,2.73099736
N,44,PA,SF,77.7777778,14,4,18.71597143,10.21845644,2.73099736
N,45,PA,SF,77.7777778,14,4,18.71597143,10.21845644,2.73099736
N,46,PA,SF,77.7777778,14,4,18.71597143,10.21845644,2.73099736
N,47,PA,SF,72.2222222,13,5,17.98437692,10.24697973,2.842000833
N,48,PA,SF,61.1111111,11,7,16.50386364,9.566070832,2.884278879
N,49,PA,SF,61.1111111,11,7,16.50386364,9.566070832,2.884278879
N,50,PA,SF,61.1111111,11,7,16.50386364,9.566070832,2.884278879
N,51,PA,SF,61.1111111,11,7,16.50386364,9.566070832,2.884278879
N,52,PA,SF,61.1111111,11,7,16.50386364,9.566070832,2.884278879
N,53,PA,SF,61.1111111,11,7,16.50386364,9.566070832,2.884278879
N,54,PA,SF,61.1111111,11,7,16.50386364,9.566070832,2.884278879
N,55,PA,SF,55.5555556,10,8,14.36741,6.774210542,2.142193466
N,56,PA,SF,55.5555556,10,8,14.36741,6.774210542,2.142193466
N,57,PA,SF,55.5555556,10,8,14.36741,6.774210542,2.142193466
N,58,PA,SF,55.5555556,10,8,14.36741,6.774210542,2.142193466
N,59,PA,SF,55.5555556,10,8,14.36741,6.774210542,2.142193466
N,60,PA,SF,55.5555556,10,8,14.36741,6.774210542,2.142193466
N,61,PA,SF,55.5555556,10,8,14.36741,6.774210542,2.142193466
N,62,PA,SF,55.5555556,10,8,14.36741,6.774210542,2.142193466
N,63,PA,SF,55.5555556,10,8,14.36741,6.774210542,2.142193466
N,64,PA,SF,55.5555556,10,8,14.36741,6.774210542,2.142193466
N,65,PA,SF,55.5555556,10,8,14.36741,6.774210542,2.142193466
N,66,PA,SF,55.5555556,10,8,14.36741,6.774210542,2.142193466
N,67,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,68,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,69,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,70,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,71,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,72,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,73,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,74,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,75,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,76,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,77,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,78,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,79,PA,SF,50,9,9,14.86603333,6.98778475,2.329261583
N,80,PA,SF,44.4444444,9,9,14.86603333,6.98778475,2.329261583
N,81,PA,SF,44.4444444,8,10,13.6522375,6.375796446,2.125265482
N,82,PA,SF,44.4444444,8,10,13.6522375,6.375796446,2.125265482
N,83,PA,SF,44.4444444,8,10,13.6522375,6.375796446,2.125265482
N,84,PA,SF,44.4444444,8,10,13.6522375,6.375796446,2.125265482
N,85,PA,SF,44.4444444,8,10,13.6522375,6.375796446,2.125265482
N,86,PA,SF,44.4444444,8,10,13.6522375,6.375796446,2.125265482
N,1,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,2,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,3,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,4,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,5,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,6,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,7,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,8,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,9,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,10,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,11,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,12,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,13,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,14,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,15,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,16,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,17,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,18,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,19,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,20,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,21,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,22,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,23,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,24,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,25,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,26,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,27,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,28,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,29,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,30,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,31,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,32,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,33,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,34,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,35,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,36,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,37,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,38,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,39,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,40,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,41,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,42,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,43,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,44,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,45,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,46,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,47,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,48,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,49,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,50,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,51,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,52,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,53,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,54,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,55,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,56,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,57,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,58,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,59,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,60,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,61,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,62,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,63,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,64,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,65,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,66,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,67,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,68,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,69,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,70,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,71,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,72,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,73,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,74,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,75,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,76,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,77,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,78,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,79,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,80,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,81,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,82,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,83,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,84,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,85,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,86,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,87,VD,NC,100,18,0,19.17604444,13.14834913,3.09909561
N,1,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,2,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,3,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,4,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,5,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,6,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,7,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,8,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,9,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,10,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,11,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,12,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,13,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,14,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,15,VD,NF,100,18,0,15.30959444,12.4238145,2.928321161
N,16,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,17,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,18,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,19,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,20,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,21,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,22,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,23,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,24,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,25,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,26,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,27,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,28,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,29,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,30,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,31,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,32,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,33,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,34,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,35,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,36,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,37,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,38,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,39,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,40,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,41,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,42,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,43,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,44,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,45,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,46,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,47,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,48,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,49,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,50,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,51,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,52,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,53,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,54,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,55,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,56,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,57,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,58,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,59,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,60,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,61,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,62,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,63,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,64,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,65,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,66,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,67,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,68,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,69,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,70,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,71,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,72,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,73,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,74,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,75,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,76,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,77,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,78,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,79,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,80,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,81,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,82,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,83,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,84,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,85,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,86,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,87,VD,NF,94.4444444,17,1,13.78008235,10.92048311,2.648606196
N,1,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,2,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,3,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,4,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,5,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,6,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,7,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,8,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,9,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,10,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,11,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,12,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,13,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,14,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,15,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,16,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,17,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,18,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,19,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,20,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,21,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,22,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,23,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,24,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,25,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,26,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,27,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,28,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,29,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,30,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,31,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,32,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,33,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,34,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,35,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,36,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,37,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,38,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,39,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,40,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,41,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,42,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,43,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,44,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,45,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,46,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,47,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,48,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,49,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,50,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,51,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,52,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
N,53,VD,SC,100,18,0,13.37754444,9.146139877,2.155765843
