SDN,pH_1,pH_2,pH_3,pH_4,pH_5,pH_6,pH_7,pH_8,pH_9,pH_10,pH_11,pH_12,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,QF_pH_1,QF_pH_2,QF_pH_3,QF_pH_4,QF_pH_5,QF_pH_6,QF_pH_7,QF_pH_8,QF_pH_9,QF_pH_10,QF_pH_11,QF_pH_12,QF_TC_1,QF_TC_2,QF_TC_3,QF_TC_4,QF_TC_5,QF_TC_6,QF_TC_7,QF_TC_8,QF_TC_9,QF_TC_10,QF_TC_11,QF_TC_12
738186.166701389,7.84873139996413,7.52077080084691,7.90475615005182,7.67094860186983,7.79491280004769,7.85257970050949,7.8106425992199,7.59080509752948,7.80403574914892,7.7803629489403,14,7.86230080003177,16.1631836980905,10.9243491598402,16.2936698482265,11.634747899119,19.4184947981085,9.40961269728456,18.7091151416288,10.4597396888042,18.7218332902675,9.43001244949832,16.231908848263,9.39804244885292,1,4,1,4,4,4,1,1,4,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1
738186.187534722,7.8534105124224,7.53875754292622,7.90290129400651,7.5542366462892,7.79303582334915,7.82834096841327,7.81056786826048,7.55477318672063,7.80526177343639,7.77563668653688,14,7.86194221872085,16.0167378361977,11.0914715217609,16.167985004924,10.8373704434101,19.3547463068476,9.15214604054959,18.5724972647908,9.97877095567052,18.5588928663354,9.26677352670652,16.1035187856676,9.23484818899363,1,4,1,4,1,4,1,1,4,1,4,4,1,4,1,4,1,4,1,4,1,4,1,4
738186.208368056,7.84753883188381,7.64487486087796,7.89047902528188,7.56744197839945,7.79183524358544,7.80947424293579,7.8032818979238,7.59229278737734,7.80765643665352,7.76476023304249,14,7.85270098322963,16.1862065436218,12.2894009916202,16.3180893672003,11.4442320676341,19.48701269637,9.34240026679463,18.7704826835791,10.430990114494,18.7854928229073,9.4450199911018,16.2563360897081,9.4131034684928,1,4,1,1,1,4,1,1,4,1,4,4,1,4,1,4,1,1,1,4,1,1,1,1
738186.229201389,7.84801599996463,7.51226190085574,7.90202139999568,7.63390920231669,7.78862989997648,7.83484380066274,7.80625859978891,7.58799479917663,7.80475980022001,7.76960789916092,14,7.85653730017584,16.0972500005554,11.2554721096656,16.2334545006862,11.6954585132316,19.4994194003328,9.07110670031501,18.7349249977238,10.3552767900306,18.7918220052373,9.23784240048602,16.1615981005992,9.17698060045544,1,4,1,1,4,4,1,1,4,1,4,4,1,4,1,4,1,1,1,4,1,1,1,1
738186.250034722,7.84343446225675,7.53375652087948,7.89404394968694,7.54941561518392,7.78533561336497,7.84127491527713,7.81605200198123,7.60938348173027,7.79931496350077,7.78313169634328,14,7.86083880597587,16.3659284717839,11.3562872406084,16.4946036481602,11.2015371722056,19.6929671696621,9.4108358294656,19.0814208489537,10.5095656811301,18.742143709602,9.48881463362963,16.4372232362706,9.45812701556515,1,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,4,1,1,1,1
738186.270868056,7.84446762503012,7.57148737619783,7.89580247453842,7.63115130360275,7.78640559992792,7.84022425073499,7.79413849766669,7.54138607093755,7.80276817354873,7.80343885311671,14,7.85233057548578,16.1270459014457,11.9798550513459,16.267624001756,11.574171212062,19.5439220007586,9.07829026920082,18.7363741806047,10.1795288592674,18.7846202333719,9.26781192647244,16.1946723026137,9.17808487483053,1,1,1,1,1,4,1,1,1,4,4,4,1,4,1,1,1,4,1,4,1,4,1,4
738186.291701389,7.84066554162395,7.53436721117511,7.90007458328712,7.58747700216119,7.78265745836734,7.80951837463463,7.81485370926772,7.59362725073006,7.80146462518767,7.840180960496,14,7.85016683270357,16.3801674598647,11.2996993154529,16.5102707934309,11.3530619796047,19.7119026677185,9.37511412597456,19.1297384259719,10.2860479237426,19.0362161728647,9.56120658958092,16.4528780433241,9.46120737551373,1,4,1,4,4,1,1,1,1,1,4,1,1,4,1,4,1,1,1,4,1,1,1,1
738186.312534722,7.840588,7.4744788,7.9021518,7.5410994,7.784041,7.8012024,7.788632,7.5930944,7.8062492,7.7941022,14,7.8551538,16.2070704,10.9682732,16.3490632,11.3113054,19.654505,9.0866282,18.812274,10.5052906,19.0049878,9.2718226,16.2846812,9.193674,1,4,1,4,4,1,1,1,4,1,4,1,1,4,1,1,1,1,1,4,1,1,1,1
738186.333368056,7.84047947508609,7.51421571201659,7.89806199166386,7.57536965229788,7.78359271676033,7.79211864961483,7.81477478497536,7.60066519395782,7.78495959800293,7.84572446329586,14,7.84629298288977,16.3978133382999,10.997831961611,16.5575683217014,11.3806500479423,19.7639171610743,9.42173178888928,19.1508294096808,10.4000097719715,18.8562598099112,9.61477673687052,16.4988672462243,9.46876348674146,1,4,1,4,4,1,1,1,1,1,4,4,1,4,1,1,1,1,1,4,1,1,1,1
738186.354201389,7.84296915973806,7.61212118655023,7.90873588245095,7.61033489549223,7.78712447057555,7.8119671756244,7.79724549466911,7.57304528684062,7.81814550514866,7.79319353043975,14,7.84655001654461,16.1047910137181,12.0217012096708,16.2443246192093,11.2021537455095,19.469787644359,9.20469340963283,18.7057192376517,10.1879353777039,18.8522485574267,9.33219884788899,16.170941048202,9.25374623340594,1,4,1,1,4,1,1,1,1,1,4,4,1,4,1,4,1,4,1,4,1,1,1,1
738186.375034722,7.8467908,7.630602,7.9013502,7.6375124,7.792101,7.837909,7.8164154,7.5395902,7.792667,7.7984264,14,7.8352512,16.194601,11.907159,16.3267998,11.3990876,19.4553912,9.4201758,18.7947458,10.2046132,18.7165634,9.5652356,16.2863952,9.5032222,1,4,1,1,1,1,1,1,4,4,4,1,1,4,1,1,1,1,1,4,1,1,1,1
738186.395868056,7.84314791664751,7.52956329326141,7.90326625004767,7.59640795162351,7.7878915415809,7.81456608288068,7.79711058206616,7.5782720006102,7.80560237559944,7.84283283709679,14,7.84866058256522,16.2023127469547,11.2374706849855,16.3385806219151,11.2217619104479,19.5314104567214,9.3262862463712,18.8356636197434,10.3851877175348,19.011007667441,9.48510528947816,16.2719990382733,9.38806399650877,1,4,1,1,1,4,1,1,4,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1
738186.416701389,7.84628800001425,7.56149600191309,7.89507849969561,7.56040875103376,7.78933999998701,7.79403399990612,7.79391724925935,7.6016787511931,7.81259150086707,7.8718062493591,14,7.83391099985793,15.984726999936,11.2987950176783,16.1118792497466,11.4476730081548,19.1930819997189,9.42959225263215,18.4097297423708,10.4874460037308,18.9793827535286,9.50467299854708,16.0593939995205,9.46285400102846,1,4,1,4,4,1,1,1,4,4,4,4,1,4,1,1,1,4,1,4,1,1,1,1
738186.437534722,7.84158589166038,7.59607456681169,7.90023851666997,7.55700242516524,7.78381563331932,7.84478530016341,7.80181611661792,7.61430428351879,7.79209735836298,7.89844950831036,14,7.75996933386377,16.2905683247917,12.563598961183,16.4215911998464,11.3075829346306,19.5643321999948,9.57289187452123,18.8636978750309,10.971010484252,19.2650759927476,9.70984287466499,16.3646390664976,9.5534985084692,1,4,1,4,1,4,1,1,4,4,4,4,1,4,1,4,1,1,1,1,1,1,1,1
738186.458368056,7.8463434664107,7.64796551514124,7.9032356747186,7.66712658047047,7.78974401648251,7.81436656342469,7.7879808965425,7.60538142486177,7.80204090228779,7.88649303314339,14,7.81997613704446,16.0995445215531,12.5994087257632,16.1860177962322,11.0671457802977,19.2953613667705,9.48474137669683,18.332131983237,10.5265522356438,18.8923631138016,9.65103051847388,16.1888216582572,9.61116166419378,1,4,1,4,1,4,1,1,4,4,4,4,1,4,1,1,1,1,1,1,1,1,1,1
738186.479201389,7.8385161157119,7.62821623910942,7.89785796690575,7.5661032316524,7.78254552894466,7.76411087628611,7.81614455343342,7.60226710692811,7.77750858707905,7.90140163637843,14,7.86710899018386,16.4042976861533,12.4923887136634,16.479135934105,11.028844072978,19.5335000170007,9.74557070226792,18.9314971973887,10.8744228881708,18.9325550034024,9.97597983494482,16.4591666282896,9.80950233058676,1,4,1,1,4,4,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
738186.500034722,7.84228587499472,7.52690042478541,7.90066584989067,7.58526885128877,7.78912597509711,7.79174267291104,7.80387407437875,7.61316247871307,7.78395419797788,7.89752255003611,14,7.83054205299023,16.2192079515139,11.7307851520224,16.3290726265854,10.9649326855603,19.4637922760239,9.5602766242157,18.8066118793319,11.0122675084212,18.9632614069802,9.71513604939339,16.2944190509786,9.6254393999831,1,4,1,1,1,4,1,1,4,4,4,1,1,4,1,1,1,1,1,1,1,4,1,1
738186.520868056,7.84155938851244,7.61245639170757,7.90159972721443,7.60773156018341,7.79087113233036,7.82418841866801,7.81203468670074,7.61077447424842,7.79759369299033,7.89571263582894,14,7.8300963787525,16.2924121933514,12.0576401649525,16.4224486465862,10.8550726761331,19.3562029987076,9.89424000614703,18.7355729704182,10.5480012820189,18.9298746918161,10.1424573353986,16.4007703086139,9.9912599814408,1,4,1,1,1,1,1,1,1,4,4,1,4,4,4,4,1,1,1,4,4,4,1,4
738186.541701389,7.82018208263395,7.64450979272888,7.8889359917089,7.56246998321389,7.77720790910055,7.81953591766231,7.80005563606663,7.63098876800005,7.78733106637453,7.88013604960305,14,7.776040191596,17.2272240167029,13.5846403760159,17.3512434879122,12.0990042529917,20.0316182316735,11.3693279173679,19.4362420140146,11.933216870661,19.7513944321833,11.6763768178655,17.3614325375162,11.5034525219471,1,4,1,1,4,1,1,1,4,4,4,4,4,4,4,4,1,4,1,4,4,4,4,4
738186.562534722,7.82111964464706,7.5410678448119,7.88123477687559,7.5577167280733,7.77858262803294,7.79735008933194,7.79534594914814,7.6235267716467,7.77889932355097,7.87214051246059,14,7.76379496939489,17.4120140254145,13.6726692364177,17.5073657034236,13.5212382481089,19.9705715873121,12.130290379647,19.3752541466572,13.0506355491706,19.6968336270599,12.3861534133303,17.554101256735,12.2704353085046,1,4,1,4,4,4,1,1,4,4,4,1,4,1,4,4,1,4,1,4,1,4,1,4
738186.583368056,7.81974462500959,7.58173275113753,7.8821043749154,7.62837324395612,7.7785638751876,7.80912437270383,7.79238200203974,7.62676511992659,7.80023774978846,7.86407099992498,14,7.80232324918392,17.5280639971787,14.1573805202656,17.6315171221151,13.8857268513805,20.0320896205274,12.3501718741759,19.4686361327144,13.4204418513247,19.9216152381823,12.5746727515076,17.6215452470947,12.4850171230945,1,4,1,1,4,1,1,1,4,4,4,1,4,4,4,4,1,4,1,4,1,4,1,4
738186.604201389,7.84267262290934,7.62685937861845,7.8967676229828,7.6012533285465,7.78743034427897,7.8286721637557,7.81413749221167,7.63812552609036,7.79340911441091,7.89120957377603,14,7.80269557339835,16.7102507706855,13.6577307021374,16.8161511803674,12.9267748580486,19.6649438031254,10.6047404253261,19.1556620348589,12.5388015140612,19.3657080150669,10.7469614435978,16.7991238689914,10.7485690807622,1,1,1,1,4,1,1,1,1,4,4,1,1,4,4,4,1,1,1,4,4,4,4,4
738186.625034722,7.85355565300187,7.54894775524057,7.90024652092148,7.59397382943429,7.79238034713712,7.78096951350678,7.7893748118983,7.6427389365319,7.8115803615203,7.91529980149172,14,7.83234600341333,16.4671807721694,11.9615890135049,16.5841817803741,12.0631562774759,19.4626116982463,10.2857943137622,18.7337387645454,11.7296444873699,19.1308010713791,10.433219957389,16.5596244084985,10.3855768317796,1,1,1,4,1,4,1,4,1,4,4,1,1,4,1,4,1,1,1,4,1,4,1,1
738186.645868056,7.85687736085184,7.56729317501835,7.90320466356918,7.53619208142305,7.79614575414082,7.79365565257185,7.80720771267208,7.55986891770534,7.77993919308567,7.91453995927656,14,7.77807811676687,16.3680063384338,12.1906335684347,16.4603744117621,11.6062631881656,19.2874777399532,10.1805644418329,18.5495576756834,11.4035431371799,18.6484195319604,10.3815957951531,16.4279014935257,10.2901322359239,1,1,1,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
738186.666701389,7.85686536366466,7.57749878715324,7.90129890103746,7.58436589302101,7.79679376856869,7.84266435523324,7.81089284296915,7.58790040668161,7.81484856945657,7.82632675181758,14,7.81077431413551,16.2370998691472,12.1644410686336,16.3340134145564,11.2796504125849,19.1871011750328,10.1758690095287,18.5616801312438,11.1479266018631,18.7892340134573,10.2586354053828,16.2859774474422,10.2103035788157,1,1,1,1,4,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
738186.687534722,7.85501437703908,7.57670957025592,7.88454459028757,7.55401719054703,7.79266125411967,7.76322640870305,7.80559006607642,7.5928785141213,7.80179552533414,7.81752182745615,14,7.80341978223723,16.407382879899,11.9908674891937,16.5204516344665,11.2507629191835,19.4723312303564,10.0672361267646,18.8481786875692,11.2612520031646,18.8631664245782,10.2497137501101,16.4934949297108,10.1702701445804,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,4,1,1,1,4,1,1,1,1
738186.708368056,7.85927803294794,7.56980562289468,7.90615337969869,7.59854872052038,7.79741516533224,7.82175375663959,7.79926909303912,7.63713710077153,7.80295646369982,7.85732021999211,14,7.80733920506512,16.3442240629991,11.8380044231629,16.4514614600715,11.5415146940905,19.399935759434,10.0123446572983,18.6764137998137,11.3021898116255,18.6486405169364,10.1651766797892,16.4081677247304,10.0777956006818,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1
738186.729201389,7.86399960323311,7.54937963456342,7.90941383503433,7.58875078517218,7.8013455705338,7.70378077692497,7.82211457118435,7.63876272987231,7.80931733890415,7.77193468897683,14,7.80179718390857,16.0986093454535,11.5762694701466,16.2107155188916,11.249605278717,18.8690198177122,9.95659729573433,18.542159537644,11.3320017663166,18.013588453761,10.118915527389,16.1800416754742,10.0087238415015,1,4,1,1,4,4,1,1,1,1,4,1,1,1,1,4,4,1,1,4,4,1,1,1
738186.750034722,7.86363504975558,7.64240239627533,7.89217066221176,7.56719689943546,7.78966043755452,7.78648334180424,7.79692670488997,7.63033527688991,7.80058995935448,7.68484184786938,14,7.78559460278651,16.0783702020919,12.0627142982784,16.1853409143802,11.200913520294,18.3139119499811,9.99659133962342,18.3188397092516,11.2955864765706,17.8061022159504,9.98243184599306,16.1394055019998,9.9278003607897,1,4,1,4,1,1,1,4,1,4,4,1,1,4,1,4,4,1,1,4,1,1,1,1
738186.770868056,7.86528909839401,7.55761477355349,7.91032216437668,7.54017694365976,7.8077585578921,7.72862724872487,7.80069709704644,7.5739906414381,7.80838436093096,7.90316582487572,14,7.79744099489542,16.3192996880424,11.8013070186881,16.4494689829878,11.1637637647715,19.2530382752612,9.95035316776145,18.5226539212083,11.0624376362106,17.9985645441291,10.0822992441195,16.4020207367734,9.95679581561303,1,4,1,1,1,4,1,4,4,1,4,4,1,4,1,4,1,1,1,4,1,1,1,1
738186.791701389,7.87197783473392,7.55720134472433,7.89492636344919,7.62694206899684,7.79293007480146,7.77329486059609,7.80485243815756,7.56810625369578,7.81434403308461,7.79983935776693,14,7.86555501715012,16.2376982166207,11.5339297806509,16.3573812252982,11.5392819902129,19.1762472953165,9.94573861178191,18.1024506290677,11.1221449733296,17.8802277447641,10.0453639944428,16.3224043409201,9.93284539739831,1,1,1,1,4,1,1,1,1,1,4,4,1,1,1,4,1,1,1,4,1,1,1,1
738186.812534722,7.87492659024981,7.56842001450413,7.91999985228544,7.58195339919806,7.79372691863466,7.69189977812579,7.80894998403412,7.58014684234175,7.81596558212775,7.83793537908808,14,7.82812040725623,16.106527080679,11.6913059716843,16.2423742608744,11.2525637501922,18.9044417465716,9.87077600119834,17.8840663641008,10.9605787821297,17.7293006071617,10.0215099475353,16.2013040894763,9.93102818101903,1,1,1,1,4,4,1,1,1,1,4,1,1,1,1,4,1,1,1,4,1,1,1,1
738186.833368056,7.87289877865832,7.52627727616246,7.90481468125159,7.6189010188672,7.80533981189946,7.73198250002061,7.81326497660468,7.60763312377196,7.81459820523639,7.85840634427905,14,7.89882350535859,16.3961981187657,11.4472813457599,16.5256789784698,11.3952488700136,19.2143961289324,9.83879716422514,18.4853943319789,11.1987332072969,18.0110135643841,10.0951544280557,16.4672968964923,9.98739630516783,1,4,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1
738186.854201389,7.87388908205185,7.51411837861375,7.91782424612785,7.54197508477525,7.79903519597082,7.7478614412278,7.81000285233022,7.59308936326712,7.81803006536862,7.75110439926695,14,7.79551805241297,16.3052101668133,11.3059684580097,16.4484164621805,11.1837672793212,18.7704368729574,9.8180710666879,18.1218347862604,11.1554471401938,18.0240151956938,9.99273569178616,16.4104601172553,9.91476683822669,1,4,1,4,4,1,1,1,4,4,4,4,1,4,1,4,1,1,1,1,1,1,1,1
738186.875034722,7.88124808203289,7.59438041344331,7.93046422174313,7.55758802496334,7.78511963883454,7.77597899767942,7.81542289367552,7.64500381844821,7.82113088564497,7.81688460461848,14,7.79988094134042,16.171754592332,12.4407910295307,16.2832639276065,11.3502265485764,18.7121720563696,9.90903853815606,17.9023208244729,11.2263458475687,17.8094135059873,9.97755582759317,16.2275154007758,9.89896461264903,1,1,1,1,4,4,1,4,1,4,4,4,1,4,1,4,1,1,1,4,1,1,1,1
738186.895868056,7.87637288540383,7.55567888399353,7.92957895958301,7.59898701423016,7.80847467351553,7.83475350011748,7.81130341771392,7.63254157305554,7.81880910601464,7.87750911412574,14,7.8843036613897,16.2632578187723,11.8557293594819,16.3800689171735,11.3546725489345,19.0419999927907,9.87824462740292,17.9847999757503,11.2164527327003,17.8838706559018,10.0194539286216,16.326488088438,9.99497091809408,1,1,1,1,4,1,1,1,4,4,4,4,1,1,1,1,1,1,1,4,1,1,1,1
738186.916701389,7.87367562295457,7.52224547557968,7.92774372130646,7.56539796687724,7.80196029503191,7.80077390145355,7.81095147541215,7.57737368885266,7.81598500000379,7.8289984595185,14,7.8052286555078,16.4257109999641,11.5057799844574,16.5469623114196,11.2573196220213,18.9875172282002,9.83576532782373,18.2533249015335,10.9155880012675,18.1471616884521,10.0553461638758,16.5075529343534,9.94337821306192,1,4,1,1,1,1,1,1,4,4,4,1,1,4,1,1,1,1,1,4,1,1,1,1
738186.937534722,7.87764763115697,7.59175200771635,7.92616572954232,7.62848401501718,7.80838304899456,7.86131627811913,7.81293548366873,7.56261746756377,7.81872150003784,7.77408188408504,14,7.89214685078586,16.3053112947242,11.9919846233644,16.4275376307682,11.4770608891673,19.0686988059104,9.85820217148467,18.0772574185113,10.7792707567501,17.9646198862339,9.99593352371818,16.3788186061707,9.97923082659057,1,4,1,1,4,4,1,4,1,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1
738186.958368056,7.87865392616997,7.65180165192523,7.9257557131078,7.63721635782199,7.81076999970254,7.84906092451365,7.81068484435819,7.49523641997806,7.81320754930171,7.74941784376665,14,7.86618016172386,16.1390391240292,12.6058352758881,16.2557461405673,11.4591160149108,18.9493638901945,9.84515563072814,17.8731703963709,10.7616506787055,17.7694014537439,9.9757671245768,16.2082996408699,9.96749597492577,1,4,1,1,1,4,1,4,1,4,4,4,1,4,1,4,1,1,1,4,1,1,1,1
738186.979201389,7.87187250818377,7.57196321515503,7.90469381290923,7.61419248517743,7.80142602450915,7.84751694216791,7.80799033599609,7.62659362419298,7.81224432799505,7.88091387160006,14,7.77000307098189,16.4032254914022,11.9597594435235,16.529316982812,11.4217810776741,19.0033140474351,9.85063294217047,18.2370225736489,11.2205026966814,18.1320851554879,10.0526545567395,16.4779908027716,9.92434269555313,1,4,1,4,4,4,1,4,4,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1
738187.000034722,7.87460475411701,7.53169239447665,7.92596898363814,7.55606216466004,7.80302306543029,7.79846767157824,7.80618019670507,7.61820263992301,7.81117383601403,7.82577662536834,14,7.8383258683031,16.3047785910221,11.7090966167022,16.4340459679464,11.2318363817925,18.8912498638603,9.83976306580294,18.0611446889558,10.957214641314,17.9557294266437,10.0831192800551,16.3906828696532,9.9656895901627,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1
738187.020868056,7.8710795899866,7.60006631311701,7.9090457038096,7.63365509411223,7.79662177065811,7.82471762149459,7.80526655753182,7.62877004556699,7.80930963923014,7.75465499898065,14,7.7784764947208,16.2286824257157,12.1653507896669,16.3507841484906,11.6272383282066,19.1433743154133,9.81745814694344,18.078144328511,11.172570228994,17.9175598342908,9.9802559528405,16.2930459847421,9.90595182177167,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,4,1,1,1,4,1,1,1,1
738187.041701389,7.87031322948947,7.56379365599928,7.91768995912206,7.60232830388523,7.79511403255355,7.76531621274704,7.80409149184908,7.62929908955129,7.80175268864649,7.91695921979452,14,7.83039455668049,16.3920680729381,11.8155155464637,16.5093703925158,11.516457451508,18.9148652713066,9.84571783590389,18.1671410418805,11.1638803237534,18.0591585411714,10.0966409166612,16.4537918516398,9.95959332705515,1,4,1,4,4,1,1,1,4,4,4,4,1,4,1,4,1,1,1,4,1,1,1,1
738187.062534722,7.86988336063748,7.6888302526261,7.92083924606381,7.5550966327567,7.78926852601497,7.79036116479345,7.81348241063235,7.59796790373941,7.79657599917291,7.88379617422152,14,7.83045346330437,16.179400300176,12.61830060449,16.3155796454315,11.1755424136225,18.9732788796092,9.87384575121188,18.2408047443075,10.9524006024367,17.8841252604519,10.0875844360736,16.2745399576557,10.0170206314062,1,4,1,1,4,4,1,1,4,4,4,1,1,4,1,1,1,1,1,4,1,1,1,1
738187.083368056,7.86721689336348,7.5399883254699,7.91417088512566,7.60319845266333,7.79594499171667,7.67129360651137,7.80439755675832,7.59854739034088,7.81967908912175,7.78463632961944,14,7.86067110725906,16.3452244824663,11.6231449043033,16.467146335475,11.2255134712895,19.5710742225879,9.893186198011,18.6570419266951,11.0167035893321,18.6851721601756,9.97857332496171,16.4198550985125,9.92983408646703,1,4,1,1,4,4,1,1,1,4,4,4,1,1,1,1,1,1,1,4,4,1,1,1
738187.104201389,7.86907127049478,7.59366573059448,7.91857349997255,7.56577590244718,7.79511033608551,7.7432063777273,7.80572053313223,7.58223123753395,7.80583184403263,7.89081228425649,14,7.79685136227827,16.2193519008044,11.7506043506669,16.3428897286727,11.0857490871286,19.1712434850325,9.92022800032203,18.4255415839121,10.8670925650602,18.2511624325313,10.0285519657021,16.299331417146,9.90147419648577,1,1,1,1,1,4,1,1,1,4,4,1,1,1,1,4,1,1,1,4,1,1,1,1
